,name,address,kurtosis_oxygen,pregnant,education-num,relationship,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,education,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss
87,Christian Gustafson,"67834 Kim Plaza Suite 620
New Desiree, KS 87444",8.135837507,f,13.0, Not-in-family,1.13471116,97.6328125,17.58315593,0.0,78.40888411,0.67186805,"Sales|United-States
Never-married -- Private|Black", Bachelors,240398.0,0.0,44.21270870000001, <=50K,2.877926421,15.0,0.0
88,Charles Gonzalez,"527 Kelly Overpass Apt. 511
East Teresa, WV 75544",10.76040531,f,13.0, Other-relative,1.005907696,120.8671875,13.25559917,0.0,152.7821604,0.068661106,"Tech-support|United-States
Never-married -- Private|White", Bachelors,151474.0,0.0,39.12926716, <=50K,2.090301003,38.0,1590.0
89,Joel Grover,"187 Chan Inlet Suite 517
Mollyton, ME 98647",8.239854853999999,f,10.0, Own-child,3.854294692,74.828125,21.03244559,0.0,76.87321565,1.001460528,"Sales|United-States
Never-married -- Self-emp-inc|White", Some-college,454934.0,0.0,35.29255175, <=50K,3.321906355,35.0,0.0
90,Mike Sams,"3148 Danielle Walk Apt. 320
Saraborough, CA 32739",5.595847665,f,12.0, Unmarried,-0.39196645,125.4921875,26.73846242,0.0,35.95765076,0.208885568,"Prof-specialty|United-States
Divorced -- Private|White", Assoc-acdm,203674.0,0.0,56.57130402, <=50K,6.483277592,36.0,880.0
91,Charles Loper,"6452 Wright Knolls
Lake Stephanie, TX 05201",14.06965678,f,9.0, Not-in-family,1.00128592,96.1015625,12.62487972,0.0,223.92856609999998,0.623215838,"Adm-clerical|United-States
Never-married -- Private|White", HS-grad,169699.0,0.0,45.08738734, <=50K,1.102006689,40.0,0.0
92,Darrell Dickey,"8459 Johnny Port
East Angelica, NV 04193",0.501918895,f,9.0, Husband,42.54359391,21.7421875,79.00608621,0.0,-0.870267085,6.298407514,"?|?
Married-civ-spouse -- ?|White", HS-grad,168340.0,1.0,29.36336102, >50K,83.39632107,40.0,0.0
93,Roy Shunk,"0364 Susan Springs Apt. 117
Robertburgh, OH 90949",10.86510541,f,13.0, Husband,-0.613945925,114.9921875,17.40971956,0.0,124.69717040000002,0.258815246,"Exec_managerial|United-States
Married-civ-spouse -- Private|White", Bachelors,152909.0,0.0,58.67448552, >50K,1.760869565,45.0,1887.0
94,James Dipippo,"47774 Kaitlin Burgs
North Alexander, AK 28085",0.942294255,f,5.0, Other-relative,19.777656600000004,48.5078125,86.29018732,0.0,-0.611597645,3.9573642469999997,"Handlers-cleaners|Mexico
Never-married -- Private|White", 9th,221955.0,1.0,34.13255321, <=50K,66.53260870000001,40.0,0.0
95,Jody Wilcox,"02344 Watson Valley Suite 288
Jamesburgh, MI 74953",9.29931154,f,9.0, Husband,1.3224255109999998,105.9296875,16.98030932,0.0,99.44553595,0.6330396620000001,"Craft-repair|United-States
Married-civ-spouse -- Private|White", HS-grad,162944.0,0.0,-4232.596418, <=50K,2.343645485,40.0,0.0
96,Leland Allen,"93931 Brady Field Suite 196
Lake Zacharytown, WI 48244",10.16017712,f,7.0, Unmarried,3.5211251060000004,85.1640625,13.56579054,0.0,141.69323640000005,0.972174667,"Priv-house-serv|Mexico
Separated -- Private|White", 11th,209993.0,0.0,34.11693525, <=50K,2.27173913,8.0,0.0
97,Philip Vawter,"93842 Samantha Valley
Tonyaberg, MN 00594",10.08033334,f,9.0, Husband,-0.17728516,123.2109375,16.92177312,0.0,112.55859129999999,0.179376819,"Protective_serv|United-States
Married-civ-spouse -- Private|White", HS-grad,197148.0,0.0,51.07801208, >50K,2.107023411,24.0,0.0
98,Darwin Dishon,"17924 Lee Mountains
Carlsonbury, IL 93757",13.64141799,f,9.0, Husband,0.089984871,114.375,12.76772737,0.0,216.62307259999997,0.153182814,"Sales|United-States
Married-civ-spouse -- Self-emp-not-inc|White", HS-grad,224520.0,0.0,45.71634691, >50K,1.2148829429999999,90.0,0.0
99,Kyle Thompson,"Unit 3102 Box 1211
DPO AP 45671",10.38946643,f,9.0, Husband,1.250377363,101.1015625,17.5873645,0.0,120.3945892,0.610426932,"Craft-repair|United-States
Married-civ-spouse -- Private|White", HS-grad,117728.0,0.0,40.33431384, <=50K,2.163043478,44.0,0.0
100,Howard Middlebrooks,"9401 Peterson Union
North Margaretstad, NE 70715",14.93961246,f,10.0, Wife,0.492998063,112.2578125,10.33697336,0.0,315.89583839999995,0.05272765099999999,"Sales|United-States
Married-civ-spouse -- Private|White", Some-college,220589.0,0.0,41.42939138, >50K,1.388795987,40.0,0.0
101,Francisco Tenorio,"1709 David Locks Suite 889
Lake Christopher, MI 48270",1.822866747,F,14.0, Husband,20.67360417,40.5,60.11308054,0.0,2.7881964010000004,4.164566562,"Sales|United-States
Married-civ-spouse -- Self-emp-inc|White", Masters,154120.0,1.0,32.375, >50K,36.92140468,60.0,0.0
102,Joe Newton,"32290 Dillon Ports
Hayesfurt, MT 57060",0.36870108700000004,FALSE,5.0, Own-child,10.09351758,57.3125,79.73480381,0.0,-0.9812370309999999,2.444048091,"Other-service|Mexico
Never-married -- Private|White", 9th,211013.0,0.0,34.38880405, <=50K,96.12876254,50.0,0.0
103,Francisco Napier,"252 Gardner Cliff Apt. 238
Lake Mariah, FL 57485",6.741542034,f,6.0, Own-child,-0.31902296399999996,109.4921875,25.89210734,0.0,46.83080307,0.2528458,"?|United-States
Never-married -- Never-worked|White", 10th,206359.0,0.0,53.2901838, <=50K,4.1329431439999995,40.0,0.0
104,David Hall,"9387 Moore Vista Suite 624
Nelsonport, AK 98105",0.766712013,f,9.0, Own-child,9.255484143,52.8125,74.67497011,0.0,-0.501878814,2.8993264389999998,"Handlers-cleaners|United-States
Never-married -- Private|White", HS-grad,99697.0,1.0,40.14071927, <=50K,75.29347826,40.0,0.0
105,Brian Stiefel,"USNV Adams
FPO AA 06991",4.298000074,f,12.0, Own-child,-0.09586773400000001,113.21875,35.15956588,0.0,18.07547258,0.004099306,"Adm_clerical|United-States
Never-married -- Private|White", Assoc-acdm,115677.0,0.0,46.67138067, <=50K,8.462374582,32.0,0.0
106,Thomas Bakley,"911 Harold Harbor
Port Felicia, OH 67424",11.58973821,f,9.0, Husband,-0.511054511,111.484375,16.5406698,0.0,142.88021469999995,0.18347133699999998,"Machine-op-inspct|United-States
Married-civ-spouse -- Self-emp-not-inc|White", HS-grad,96245.0,0.0,54.09222223, <=50K,1.595317726,40.0,0.0
107,Jason Hernandez,"595 Brown Vista
Port Brittany, OK 95303",9.034760197,f,14.0, Not-in-family,0.561534212,108.96875,15.30299206,0.0,104.39192320000001,0.311399735,"Exec-managerial|Scotland
Never-married -- State-gov|White", Masters,230922.0,0.0,46.6979887, <=50K,2.4607023409999997,40.0,0.0
108,Elbert Nash,"4403 Black Road Apt. 789
Jacobside, AZ 26058",10.54114659,f,10.0, Husband,0.76671887,108.328125,15.28343645,0.0,131.7601165,0.5954403620000001,"Machine-op-inspct|United-States
Married-civ-spouse -- Private|White", Some-college,314963.0,0.0,43.41318733, <=50K,1.9339464880000001,40.0,0.0
109,Todd Pagel,"Unit 3142 Box 1661
DPO AE 50179",8.417976609,f,14.0, Husband,-0.171815932,112.0703125,15.63529901,0.0,88.7492254,0.258507695,"?|United-States
Married-civ-spouse -- ?|White", Masters,290593.0,0.0,50.6373725, <=50K,2.569397993,40.0,0.0
110,Ronald Saniger,"198 Steven Locks
East Johnville, NV 97030",8.964862462000001,f,9.0, Unmarried,0.32253057,121.6484375,15.88657919,0.0,98.62992677,0.22091876,"Adm-clerical|United-States
Never-married -- Private|Black", HS-grad,48612.0,0.0,45.40195306, <=50K,2.330267559,35.0,0.0
111,Albert Archambault,"7299 Davis Knolls
Robertside, AR 96409",2.8503346030000003,f,10.0, Not-in-family,-0.024402231,138.6796875,42.67887486,0.0,7.485031074,-0.19492759899999998,"Adm-clerical|United-States
Never-married -- Private|White", Some-college,167336.0,0.0,45.97331658, <=50K,15.12374582,39.0,0.0
112,Ronald Neyra,"USS Sullivan
FPO AA 76346",6.250715402999999,f,16.0, Husband,0.4555624720000001,102.234375,28.10226412,0.0,39.41359715,0.543618819,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", Doctorate,50164.0,0.0,44.50780907, >50K,4.75083612,60.0,0.0
113,John Alcantar,"PSC 3371, Box 4266
APO AA 46937",7.792356038999999,FALSE,9.0, Husband,-0.27047478399999997,150.3984375,25.06401146,0.0,62.44269267,-0.104309734,"Sales|United-States
Married-civ-spouse -- Self-emp-not-inc|White", HS-grad,177407.0,0.0,50.07967712, <=50K,3.5133779260000004,50.0,0.0
114,Jimmy Roekle,"USNS Richardson
FPO AP 66421",0.334178243,f,11.0, Husband,15.91026828,17.703125,61.16253723,0.0,-0.307712479,4.066787133,"Craft-repair|United-States
Married-civ-spouse -- Private|White", Assoc-voc,190482.0,1.0,42.53038608, <=50K,106.96739129999999,76.0,0.0
115,Kevin Strader,"05609 Hancock Row Apt. 498
South Amy, LA 64638",11.91119641,f,7.0, Other-relative,1.659607875,93.203125,15.25578628,0.0,163.4059665,0.607771238,"Handlers_cleaners|United-States
Never-married -- Private|White", 11th,185061.0,0.0,39.42365236, <=50K,1.671404682,40.0,0.0
116,Thomas Kelling,"498 Bell Spring
Port David, CA 88612",-0.37942807799999995,f,9.0, Husband,8.806832605,26.2578125,60.77609984,0.0,-1.1191715690000001,3.175990643,"Sales|United-States
Married-civ-spouse -- Self-emp-not-inc|White", HS-grad,243569.0,1.0,49.60173354, <=50K,181.7466555,40.0,0.0
117,Louis Mccarthy,"44479 Sexton Gateway Suite 104
Williamchester, NC 87857",7.432289947999999,f,9.0, Husband,0.37382793799999997,110.265625,19.08018715,0.0,65.07049066,-0.066088702,"Machine-op-inspct|United-States
Married-civ-spouse -- Private|Black", HS-grad,250170.0,0.0,45.26665515, >50K,3.2633779260000004,40.0,0.0
118,Jonathan Cave,"752 Jessica Corner
East Markfort, DE 63733",10.28287122,f,11.0, Husband,-0.049637851,100.765625,15.04068449,0.0,125.9252273,0.218416346,"Craft-repair|United-States
Married-civ-spouse -- Private|White", Assoc-voc,173682.0,0.0,47.69376341, >50K,2.0434782609999997,43.0,0.0
119,Robert Richey,"1854 Nicole Courts
South Jeremyside, NC 39011",8.221997075,f,11.0, Husband,1.716126615,109.7734375,18.39532843,4386.0,77.19652373,0.346856585,"Craft-repair|United-States
Married-civ-spouse -- Private|White", Assoc-voc,219546.0,0.0,39.30494062, >50K,2.877926421,44.0,0.0
120,Albert Jensen,"664 Micheal Haven Apt. 715
South Jason, CO 85257",1.173436443,F,6.0, Husband,1.868594118,72.1875,77.90452172,0.0,-0.14022268,1.304482718,"Handlers-cleaners|United-States
Married-civ-spouse -- Private|Amer-Indian-Eskimo", 10th,34066.0,1.0,44.78642896, <=50K,51.72408027,40.0,0.0
121,Roger Whittle,"4593 Shaw Spring
North Richard, NM 59140",6.425474309,f,9.0, Not-in-family,-0.341686991,143.90625,25.03829467,0.0,44.8907847,0.007178699999999999,"Other_service|United-States
Widowed -- Private|White", HS-grad,159841.0,0.0,51.88726323, <=50K,4.823578595,24.0,0.0
122,Paul Ladd,"USNS Townsend
FPO AE 97197",5.6617458329999995,f,14.0, Not-in-family,0.421059755,132.2734375,31.11953367,0.0,32.33130494,-0.338099194,"Prof-specialty|United-States
Never-married -- State-gov|White", Masters,211319.0,0.0,43.70260198, <=50K,5.74916388,38.0,0.0
123,Derek King,"739 Myers Island
South Janet, OR 18363",6.782996309,f,10.0, Other-relative,1.141763994,90.234375,21.75438806,0.0,49.98373208,0.8155997220000001,"Exec_managerial|United-States
Never-married -- Private|White", Some-college,235847.0,1.0,44.01411073, <=50K,3.591137124,50.0,0.0
124,Leo Smith,"175 David Trace Apt. 995
Connermouth, ID 89564",13.25691351,f,10.0, Not-in-family,1.406223896,105.6484375,12.67661911,0.0,207.08924040000002,0.315188968,"Craft-repair|United-States
Divorced -- Private|White", Some-college,223277.0,0.0,39.08815954, <=50K,1.2449832779999999,40.0,0.0
125,Kenneth Mcnulty,"35613 Joseph Expressway Apt. 894
Port Angela, NH 26004",21.98807935,f,10.0, Not-in-family,3.5983249010000002,87.4296875,9.061692384,3325.0,553.2319986,0.667346643,"Craft-repair|United-States
Never-married -- Federal-gov|White", Some-college,95806.0,0.0,33.73927691, <=50K,0.516722408,40.0,0.0
126,Garry Godwin,"641 James Tunnel
Williamston, NM 22473",5.6190812,f,9.0, Husband,0.787799004,120.203125,29.19459357,0.0,33.22576152,0.570941626,"Craft-repair|United-States
Married-civ-spouse -- Private|White", HS-grad,162164.0,1.0,44.32820761, <=50K,6.030936455,44.0,0.0
127,Gary Mcmillian,"5134 Wilson Passage Apt. 415
Port Laura, NH 81120",5.204713906,f,10.0, Own-child,0.022281343999999998,126.5546875,35.68377854,0.0,26.15730259,-0.127707255,"Adm-clerical|Mexico
Never-married -- Local-gov|White", Some-college,218445.0,0.0,4762.2179799999985, <=50K,6.918896321,40.0,0.0
128,Ronald Cabrales,"PSC 7696, Box 7519
APO AA 65271",-0.33618311799999995,f,10.0, Own-child,31.12910769,10.6875,64.39476214,0.0,-0.8685526,5.473132541,"?|United-States
Never-married -- ?|White", Some-college,262062.0,1.0,33.90237593, <=50K,157.96739130000003,40.0,0.0
129,Gerald Caudill,"2336 Tracy Way Apt. 404
East Colin, NY 24398",3.550238297,f,14.0, Not-in-family,14.80017013,63.2578125,48.89760005,0.0,11.74713975,3.0608215160000003,"Prof-specialty|United-States
Never-married -- Private|Black", Masters,188352.0,1.0,31.64136091, <=50K,14.76588629,50.0,0.0
130,Chris Harris,"1368 Joseph Trace
Lake Brianburgh, NM 07892",3.224441853,f,14.0, Husband,5.523773471,76.984375,49.72199468,0.0,9.602500249,1.8260305469999998,"Exec-managerial|United-States
Married-civ-spouse -- State-gov|White", Masters,279878.0,1.0,38.75181132, >50K,16.34698997,40.0,0.0
131,Edgar Nix,"93275 Jensen Vista Apt. 623
Port Brandon, NM 32803",8.387087156,FALSE,10.0, Other-relative,2.058746725,87.8046875,14.06668753,0.0,103.76180759999998,0.721681406,"Other-service|United-States
Never-married -- Private|White", Some-college,225890.0,0.0,39.19782731, <=50K,2.642976589,30.0,0.0
132,Kenneth Robinson,"681 Smith Garden Suite 675
Monicaville, IA 56210",-0.180266075,f,10.0, Husband,36.33574371,31.703125,45.86972539999999,0.0,-0.464227987,5.781621754,"Machine-op-inspct|United-States
Married-civ-spouse -- Private|Black", Some-college,267252.0,1.0,29.17976594, >50K,163.5769231,40.0,1902.0
133,David Howard,"760 Joseph Pike
North Sean, MS 13534",15.34801701,f,9.0, Husband,0.219464333,109.2890625,13.87136585,3908.0,243.3334623,0.352015361,"Transport-moving|United-States
Married-civ-spouse -- Private|White", HS-grad,55699.0,1.0,50.77280158, <=50K,0.9506688959999999,40.0,0.0
134,James Hood,"679 Cummings Locks Suite 227
Warnerhaven, MI 02759",0.667756531,f,9.0, Unmarried,34.09198751,9.6796875,43.77870048,0.0,0.631393344,5.675513634,"Handlers-cleaners|United-States
Separated -- Private|White", HS-grad,339142.0,1.0,34.18674213, <=50K,121.6998328,40.0,0.0
135,Faustino Reyes,"0048 Jensen Port
South Stephen, AL 72410",2.790383453,f,9.0, Not-in-family,22.96450729,38.9921875,57.27304281,0.0,6.395328509,3.9994271869999998,"Other-service|United-States
Divorced -- Private|White", HS-grad,104647.0,1.0,30.21265673, <=50K,20.06521739,40.0,0.0
136,Dewey Ganley,"747 Davis Burg
Justinton, NH 42432",1.96595997,f,13.0, Not-in-family,5.826625537999999,58.5625,62.68394987,0.0,2.520671988,2.4662377109999998,"Prof-specialty|United-States
Never-married -- Private|White", Bachelors,121023.0,1.0,49.37084634, <=50K,29.47073579,40.0,0.0
137,Alfred Emberton,"43759 Miller Expressway
North Jonathanshire, WV 44567",7.361618934,f,8.0, Own-child,-0.124435672,115.1015625,21.48793644,0.0,61.42260497,0.037681827,"Handlers-cleaners|United-States
Never-married -- Private|Amer-Indian-Eskimo", 12th,23037.0,0.0,46.18083339, <=50K,3.692307692,40.0,0.0
138,Michael Johnson,"39831 Michelle Ferry Suite 388
Port Sonya, TX 82035",2.330160532,f,10.0, Not-in-family,-0.343127501,123.6328125,59.18994953,0.0,3.89905342,-0.069734331,"Other-service|United-States
Never-married -- Private|White", Some-college,264936.0,0.0,51.5716842, <=50K,23.39715719,40.0,0.0
139,William Hazel,"Unit 3745 Box 5271
DPO AE 02181",8.546941075,f,10.0, Husband,0.245338748,119.2265625,17.75902152,0.0,86.03950318,0.252469664,"Exec-managerial|United-States
Married-civ-spouse -- Self-emp-not-inc|White", Some-college,195891.0,0.0,44.29133219, <=50K,2.831103679,45.0,0.0
140,Landon Bodily,"37221 Brittany Passage
Zacharymouth, IL 94684",3.479803519,f,7.0, Unmarried,1.088053752,145.0703125,42.83673171,0.0,11.11048603,0.284999823,"Adm-clerical|United-States
Never-married -- Private|White", 11th,234976.0,0.0,39.842695299999995, <=50K,12.39882943,48.0,0.0
141,Frank Hart,"15468 Richardson Manors Suite 429
North Christianmouth, IN 55338",5.876206549,f,14.0, Own-child,3.49173179,100.859375,25.76597132,6849.0,36.87106751,0.25123851,"Exec-managerial|United-States
Never-married -- Private|White", Masters,180060.0,0.0,32.73132444, <=50K,4.968227425,90.0,0.0
142,Mark Burkett,"47079 Chapman Run
Port Ashley, ND 09333",7.426292711,f,8.0, Husband,0.135061004,110.6484375,18.21518496,0.0,67.10059555,0.45704387700000004,"Craft-repair|United-States
Married-civ-spouse -- Private|White", 12th,136721.0,0.0,53.56867523, <=50K,3.3068561869999997,40.0,0.0
143,Marc Tafolla,"8438 Heather Views
East Tyler, SD 18063",-0.426967836,f,12.0, Not-in-family,14.28549012,29.578125,74.70846325,0.0,-0.984551471,3.8728719810000003,"Exec-managerial|United-States
Divorced -- Private|White", Assoc-acdm,305259.0,1.0,42.28449209, <=50K,149.63879599999999,48.0,0.0
144,Willie Stine,"037 Wolfe Summit
Lake Kellimouth, DE 74018",7.423677372999999,f,10.0, Husband,-0.129919568,134.65625,21.54776869,0.0,60.30153657,0.151450791,"Craft_repair|United-States
Married-civ-spouse -- Self-emp-not-inc|White", Some-college,409189.0,0.0,49.35718626, >50K,3.425585284,40.0,0.0
145,Laurence Hernandez,"00133 Jennifer Bridge
Christineberg, GA 61375",8.020098696,f,10.0, Husband,0.013982403000000001,113.0,18.92934433,0.0,73.22285347,0.25406438,"Adm_clerical|United-States
Married-civ-spouse -- Private|White", Some-college,131826.0,0.0,52.7206672, >50K,2.987458194,40.0,0.0
146,Efrain Miller,"71734 Jordan Manor
Harrisville, NV 14987",8.03892105,f,14.0, Husband,-0.1780408,120.328125,16.60069173,7298.0,80.55210269,0.139203082,"Exec_managerial|Canada
Married-civ-spouse -- Private|White", Masters,192002.0,0.0,43.82976824, >50K,2.9247491639999996,60.0,0.0
147,Santos Pope,"94941 Hill Dam Suite 110
West Madison, LA 02289",8.800499782000001,f,9.0, Husband,-0.387176875,131.8046875,16.24033026,0.0,93.16384106,-0.34612185799999995,"Craft-repair|United-States
Married-civ-spouse -- Private|White", HS-grad,215990.0,0.0,49.18635777, >50K,2.50083612,40.0,0.0
148,Hector Free,"4470 Cuevas Path Apt. 566
East Kristinview, MS 34081",9.086918543,f,9.0, Own-child,-0.254335949,122.3203125,21.26622395,0.0,84.85867263,0.146013292,"Adm-clerical|United-States
Never-married -- Private|White", HS-grad,230563.0,0.0,51.89396244, <=50K,2.532608696,40.0,0.0
149,Vernon Kiser,"729 Brooks Park Apt. 122
Grimesmouth, GA 45179",8.767099323,f,9.0, Unmarried,-0.334637258,133.9765625,20.59620671,0.0,80.94699303,0.014293311000000001,"Other_service|United-States
Widowed -- Private|White", HS-grad,235205.0,0.0,54.40120989999999, <=50K,2.620401338,40.0,0.0
150,Danny Wagner,"PSC 5858, Box 7189
APO AE 51538",3.76497994,f,11.0, Not-in-family,-0.5641410570000001,120.9140625,43.47573632,0.0,12.96997299,-0.039545841,"Adm-clerical|United-States
Never-married -- Private|White", Assoc-voc,107248.0,0.0,54.85022609, <=50K,11.44230769,45.0,0.0
151,David Shipley,"PSC 8891, Box 5731
APO AE 97510",2.041910766,f,13.0, Husband,3.6812716080000003,93.390625,62.0302292,0.0,2.6640893130000003,1.304394754,"Sales|United-States
Married-civ-spouse -- Self-emp-inc|White", Bachelors,103078.0,1.0,40.51566718, <=50K,27.67056856,40.0,0.0
152,Jesse Simpson,"6825 Lopez Crest Suite 574
Lake Sarah, CO 68929",0.22112517199999998,f,9.0, Not-in-family,0.24207624600000002,106.28125,99.11096767,0.0,-1.7739564980000002,0.6692374289999999,"Transport-moving|United-States
Never-married -- Private|White", HS-grad,59944.0,1.0,50.29474648, <=50K,95.48578595,40.0,0.0
